주용도코드명,대지위치
주거지,대구광역시 달성군 옥포읍 송촌리 308-1번지
주거지,대구광역시 달성군 옥포읍 송촌리 309번지
편의시설,대구광역시 달성군 옥포읍 송촌리 311번지
농축산업시설,대구광역시 달성군 옥포읍 송촌리 316-1번지
편의시설,대구광역시 달성군 옥포읍 간경리 4-6번지
창고시설,대구광역시 달성군 옥포읍 간경리 220-4번지
자원순환관련시설,대구광역시 달성군 옥포읍 간경리 339-7번지
농축산업시설,대구광역시 달성군 옥포읍 간경리 398번지
생산시설,대구광역시 달성군 옥포읍 간경리 485번지
생산시설,대구광역시 달성군 옥포읍 간경리 486번지
생산시설,대구광역시 달성군 옥포읍 간경리 487번지
생산시설,대구광역시 달성군 옥포읍 간경리 489번지
생산시설,대구광역시 달성군 옥포읍 간경리 490번지
주거지,대구광역시 달성군 옥포읍 기세리 16번지
주거지,대구광역시 달성군 옥포읍 기세리 22-1번지
농축산업시설,대구광역시 달성군 옥포읍 기세리 26-1번지
편의시설,대구광역시 달성군 옥포읍 기세리 26-3번지
편의시설,대구광역시 달성군 옥포읍 기세리 65-3번지
편의시설,대구광역시 달성군 옥포읍 기세리 98번지
주거지,대구광역시 달성군 옥포읍 기세리 101번지
주거지,대구광역시 달성군 옥포읍 기세리 109번지
주거지,대구광역시 달성군 옥포읍 반송리 45번지
주거지,대구광역시 달성군 옥포읍 반송리 59-2번지
편의시설,대구광역시 달성군 옥포읍 반송리 67번지
편의시설,대구광역시 달성군 옥포읍 반송리 67-3번지
편의시설,대구광역시 달성군 옥포읍 반송리 68-3번지
주거지,대구광역시 달성군 옥포읍 반송리 72번지
주거지,대구광역시 달성군 옥포읍 반송리 94-1번지
주거지,대구광역시 달성군 옥포읍 반송리 95번지
편의시설,대구광역시 달성군 옥포읍 반송리 99-2번지
편의시설,대구광역시 달성군 옥포읍 반송리 101번지
농축산업시설,대구광역시 달성군 옥포읍 김흥리 1번지
농축산업시설,대구광역시 달성군 옥포읍 김흥리 16번지
농축산업시설,대구광역시 달성군 옥포읍 김흥리 38번지
주거지,대구광역시 달성군 옥포읍 김흥리 76번지
주거지,대구광역시 달성군 옥포읍 김흥리 79번지
주거지,대구광역시 달성군 옥포읍 김흥리 80번지
주거지,대구광역시 달성군 옥포읍 김흥리 81번지
편의시설,대구광역시 달성군 옥포읍 본리리 1번지
편의시설,대구광역시 달성군 옥포읍 본리리 64-11번지
편의시설,대구광역시 달성군 옥포읍 본리리 68-1번지
주거지,대구광역시 달성군 옥포읍 본리리 197-2번지
주거지,대구광역시 달성군 옥포읍 본리리 605-1번지
주거지,대구광역시 달성군 옥포읍 본리리 605-4번지
주거지,대구광역시 달성군 옥포읍 본리리 605-5번지
주거지,대구광역시 달성군 옥포읍 본리리 605-6번지
편의시설,대구광역시 달성군 옥포읍 본리리 666-1번지
창고시설,대구광역시 달성군 현풍읍 상리 14-2번지
편의시설,대구광역시 달성군 현풍읍 상리 184번지
주거지,대구광역시 달성군 현풍읍 상리 186-1번지
주거지,대구광역시 달성군 현풍읍 상리 186-2번지
주거지,대구광역시 달성군 현풍읍 상리 186-3번지
편의시설,대구광역시 달성군 현풍읍 상리 187번지
주거지,대구광역시 달성군 현풍읍 상리 188번지
창고시설,대구광역시 달성군 현풍읍 상리 194번지
편의시설,대구광역시 달성군 현풍읍 상리 276번지
편의시설,대구광역시 달성군 현풍읍 중리 91번지
주거지,대구광역시 달성군 현풍읍 중리 91-1번지
주거지,대구광역시 달성군 현풍읍 중리 91-2번지
편의시설,대구광역시 달성군 현풍읍 중리 91-3번지
편의시설,대구광역시 달성군 현풍읍 중리 92-1번지
편의시설,대구광역시 달성군 현풍읍 중리 94-2번지
문화및집회시설,대구광역시 달성군 현풍읍 중리 94-4번지
주거지,대구광역시 달성군 현풍읍 부리 140번지
주거지,대구광역시 달성군 현풍읍 부리 142번지
주거지,대구광역시 달성군 현풍읍 부리 143-1번지
주거지,대구광역시 달성군 현풍읍 부리 143-2번지
주거지,대구광역시 달성군 현풍읍 부리 143-3번지
주거지,대구광역시 달성군 현풍읍 부리 143-5번지
주거지,대구광역시 달성군 현풍읍 부리 143-7번지
주거지,대구광역시 달성군 현풍읍 부리 143-10번지
주거지,대구광역시 달성군 현풍읍 부리 143-11번지
편의시설,대구광역시 달성군 현풍읍 하리 1-2번지
주거지,대구광역시 달성군 현풍읍 하리 2-3번지
주거지,대구광역시 달성군 현풍읍 하리 2-4번지
주거지,대구광역시 달성군 현풍읍 하리 3-2번지
주거지,대구광역시 달성군 현풍읍 하리 5번지
주거지,대구광역시 달성군 현풍읍 하리 7-1번지
편의시설,대구광역시 달성군 현풍읍 하리 8번지
주거지,대구광역시 달성군 현풍읍 하리 9번지
주거지,대구광역시 달성군 현풍읍 하리 11번지
주거지,대구광역시 달성군 현풍읍 하리 13번지
편의시설,대구광역시 달성군 현풍읍 성하리 21-2번지
편의시설,대구광역시 달성군 현풍읍 성하리 23번지
편의시설,대구광역시 달성군 현풍읍 성하리 30번지
편의시설,대구광역시 달성군 현풍읍 성하리 31번지
창고시설,대구광역시 달성군 현풍읍 성하리 62번지
장례시설,대구광역시 달성군 현풍읍 성하리 68번지
님비시설,대구광역시 달성군 현풍읍 성하리 100번지
편의시설,대구광역시 달성군 현풍읍 원교리 1-1번지
편의시설,대구광역시 달성군 현풍읍 원교리 1-2번지
편의시설,대구광역시 달성군 현풍읍 원교리 6-1번지
편의시설,대구광역시 달성군 현풍읍 원교리 6-3번지
주거지,대구광역시 달성군 현풍읍 원교리 6-4번지
주거지,대구광역시 달성군 현풍읍 원교리 7번지
주거지,대구광역시 달성군 현풍읍 원교리 8번지
편의시설,대구광역시 달성군 현풍읍 원교리 10번지
님비시설,대구광역시 달성군 현풍읍 자모리 31번지
편의시설,대구광역시 달성군 현풍읍 자모리 31-2번지
님비시설,대구광역시 달성군 현풍읍 자모리 31-4번지
편의시설,대구광역시 달성군 현풍읍 자모리 45번지
농축산업시설,대구광역시 달성군 현풍읍 자모리 185번지
주거지,대구광역시 달성군 현풍읍 자모리 209-1번지
주거지,대구광역시 달성군 현풍읍 자모리 215번지
농축산업시설,대구광역시 달성군 현풍읍 오산리 13-1번지
농축산업시설,대구광역시 달성군 현풍읍 오산리 23번지
농축산업시설,대구광역시 달성군 현풍읍 오산리 24번지
농축산업시설,대구광역시 달성군 현풍읍 오산리 33번지
주거지,대구광역시 달성군 현풍읍 오산리 36-1번지
농축산업시설,대구광역시 달성군 현풍읍 오산리 39번지
주거지,대구광역시 달성군 현풍읍 오산리 43번지
주거지,대구광역시 달성군 현풍읍 오산리 44번지
농축산업시설,대구광역시 달성군 현풍읍 오산리 44-3번지
주거지,대구광역시 달성군 현풍읍 오산리 45-2번지
농축산업시설,대구광역시 달성군 현풍읍 지리 17번지
농축산업시설,대구광역시 달성군 현풍읍 지리 21-2번지
농축산업시설,대구광역시 달성군 현풍읍 지리 29번지
농축산업시설,대구광역시 달성군 현풍읍 지리 30번지
농축산업시설,대구광역시 달성군 현풍읍 지리 31-2번지
농축산업시설,대구광역시 달성군 현풍읍 지리 33번지
농축산업시설,대구광역시 달성군 현풍읍 지리 60-2번지
농축산업시설,대구광역시 달성군 현풍읍 지리 64번지
농축산업시설,대구광역시 달성군 현풍읍 대리 8-1번지
주거지,대구광역시 달성군 현풍읍 대리 15번지
주거지,대구광역시 달성군 현풍읍 대리 16번지
창고시설,대구광역시 달성군 현풍읍 대리 44-10번지
창고시설,대구광역시 달성군 현풍읍 대리 44-15번지
주거지,대구광역시 달성군 현풍읍 대리 48번지
편의시설,대구광역시 달성군 현풍읍 대리 49번지
주거지,대구광역시 달성군 현풍읍 신기리 6-7번지
생산시설,대구광역시 달성군 현풍읍 신기리 19번지
편의시설,대구광역시 달성군 현풍읍 신기리 25번지
님비시설,대구광역시 달성군 현풍읍 신기리 26번지
편의시설,대구광역시 달성군 현풍읍 신기리 30-1번지
편의시설,대구광역시 달성군 현풍읍 신기리 56번지
주거지,대구광역시 달성군 가창면 237번지
농축산업시설,대구광역시 달성군 가창면 762-4번지
주거지,대구광역시 달성군 가창면 816-1번지
주거지,대구광역시 달성군 가창면 854번지
편의시설,대구광역시 달성군 가창면 용계리 4-2번지
주거지,대구광역시 달성군 가창면 용계리 4-5번지
주거지,대구광역시 달성군 가창면 용계리 4-6번지
주거지,대구광역시 달성군 가창면 용계리 4-7번지
주거지,대구광역시 달성군 가창면 용계리 4-8번지
편의시설,대구광역시 달성군 가창면 용계리 4-9번지
주거지,대구광역시 달성군 가창면 용계리 4-10번지
주거지,대구광역시 달성군 가창면 용계리 4-11번지
주거지,대구광역시 달성군 가창면 용계리 4-12번지
주거지,대구광역시 달성군 가창면 오리 45-2번지
주거지,대구광역시 달성군 가창면 오리 45-3번지
주거지,대구광역시 달성군 가창면 오리 45-4번지
주거지,대구광역시 달성군 가창면 오리 45-5번지
주거지,대구광역시 달성군 가창면 오리 45-6번지
주거지,대구광역시 달성군 가창면 오리 45-7번지
주거지,대구광역시 달성군 가창면 오리 45-8번지
주거지,대구광역시 달성군 가창면 정대리 30번지
주거지,대구광역시 달성군 가창면 정대리 61번지
주거지,대구광역시 달성군 가창면 정대리 64번지
편의시설,대구광역시 달성군 가창면 정대리 65번지
편의시설,대구광역시 달성군 가창면 냉천리 2-15번지
편의시설,대구광역시 달성군 가창면 냉천리 2-16번지
편의시설,대구광역시 달성군 가창면 냉천리 2-17번지
편의시설,대구광역시 달성군 가창면 냉천리 2-18번지
편의시설,대구광역시 달성군 가창면 냉천리 2-19번지
편의시설,대구광역시 달성군 가창면 냉천리 2-20번지
편의시설,대구광역시 달성군 가창면 냉천리 2-21번지
주거지,대구광역시 달성군 가창면 행정리 55번지
주거지,대구광역시 달성군 가창면 행정리 56번지
주거지,대구광역시 달성군 가창면 행정리 58번지
주거지,대구광역시 달성군 가창면 행정리 79번지
주거지,대구광역시 달성군 가창면 행정리 82번지
주거지,대구광역시 달성군 가창면 상원리 34-2번지
농축산업시설,대구광역시 달성군 가창면 상원리 36번지
주거지,대구광역시 달성군 가창면 상원리 39번지
주거지,대구광역시 달성군 가창면 상원리 42-2번지
주거지,대구광역시 달성군 가창면 상원리 43번지
농축산업시설,대구광역시 달성군 가창면 단산리 46번지
농축산업시설,대구광역시 달성군 가창면 단산리 56번지
농축산업시설,대구광역시 달성군 가창면 단산리 220-1번지
주거지,대구광역시 달성군 가창면 단산리 221번지
주거지,대구광역시 달성군 가창면 단산리 222-2번지
주거지,대구광역시 달성군 가창면 단산리 230-2번지
주거지,대구광역시 달성군 가창면 대일리 11-1번지
농축산업시설,대구광역시 달성군 가창면 대일리 11-2번지
편의시설,대구광역시 달성군 가창면 대일리 18-1번지
주거지,대구광역시 달성군 가창면 대일리 22-4번지
주거지,대구광역시 달성군 가창면 주리 1-4번지
문화및집회시설,대구광역시 달성군 가창면 주리 3-2번지
주거지,대구광역시 달성군 가창면 주리 4-2번지
편의시설,대구광역시 달성군 가창면 주리 5-2번지
편의시설,대구광역시 달성군 가창면 주리 6-2번지
주거지,대구광역시 달성군 가창면 주리 7-2번지
주거지,대구광역시 달성군 가창면 옥분리 10번지
농축산업시설,대구광역시 달성군 가창면 옥분리 10-2번지
주거지,대구광역시 달성군 가창면 옥분리 41번지
농축산업시설,대구광역시 달성군 가창면 옥분리 44번지
편의시설,대구광역시 달성군 가창면 옥분리 60번지
농축산업시설,대구광역시 달성군 가창면 옥분리 64번지
농축산업시설,대구광역시 달성군 가창면 삼산리 14번지
편의시설,대구광역시 달성군 가창면 삼산리 35-1번지
편의시설,대구광역시 달성군 가창면 삼산리 47번지
주거지,대구광역시 달성군 가창면 삼산리 50번지
주거지,대구광역시 달성군 가창면 삼산리 52번지
주거지,대구광역시 달성군 가창면 삼산리 53번지
창고시설,대구광역시 달성군 가창면 삼산리 60번지
주거지,대구광역시 달성군 가창면 삼산리 64번지
편의시설,대구광역시 달성군 가창면 삼산리 65번지
주거지,대구광역시 달성군 가창면 삼산리 66번지
주거지,대구광역시 달성군 가창면 우록리 5번지
편의시설,대구광역시 달성군 가창면 우록리 8-1번지
주거지,대구광역시 달성군 가창면 우록리 10번지
주거지,대구광역시 달성군 가창면 우록리 14번지
편의시설,대구광역시 달성군 가창면 우록리 22번지
주거지,대구광역시 달성군 가창면 우록리 23-1번지
농축산업시설,대구광역시 달성군 하빈면 하산리 1-1번지
주거지,대구광역시 달성군 하빈면 하산리 4번지
편의시설,대구광역시 달성군 하빈면 하산리 5번지
편의시설,대구광역시 달성군 하빈면 하산리 36번지
자원순환관련시설,대구광역시 달성군 하빈면 하산리 37번지
편의시설,대구광역시 달성군 하빈면 하산리 44번지
농축산업시설,대구광역시 달성군 하빈면 하산리 44-1번지
편의시설,대구광역시 달성군 하빈면 하산리 77-1번지
편의시설,대구광역시 달성군 하빈면 하산리 77-4번지
편의시설,대구광역시 달성군 하빈면 묘리 4번지
주거지,대구광역시 달성군 하빈면 묘리 20번지
편의시설,대구광역시 달성군 하빈면 묘리 55번지
농축산업시설,대구광역시 달성군 하빈면 묘리 66번지
창고시설,대구광역시 달성군 하빈면 묘리 67번지
농축산업시설,대구광역시 달성군 하빈면 묘리 70번지
농축산업시설,대구광역시 달성군 하빈면 묘리 75번지
주거지,대구광역시 달성군 하빈면 묘리 89-2번지
주거지,대구광역시 달성군 하빈면 기곡리 3번지
주거지,대구광역시 달성군 하빈면 기곡리 4-1번지
주거지,대구광역시 달성군 하빈면 기곡리 5번지
주거지,대구광역시 달성군 하빈면 기곡리 6번지
주거지,대구광역시 달성군 하빈면 기곡리 7번지
주거지,대구광역시 달성군 하빈면 기곡리 9번지
주거지,대구광역시 달성군 하빈면 기곡리 9-1번지
창고시설,대구광역시 달성군 하빈면 기곡리 11-1번지
주거지,대구광역시 달성군 하빈면 기곡리 14번지
주거지,대구광역시 달성군 하빈면 기곡리 15번지
주거지,대구광역시 달성군 하빈면 대평리 12번지
주거지,대구광역시 달성군 하빈면 대평리 13번지
주거지,대구광역시 달성군 하빈면 대평리 15번지
주거지,대구광역시 달성군 하빈면 대평리 16번지
주거지,대구광역시 달성군 하빈면 대평리 17번지
주거지,대구광역시 달성군 하빈면 대평리 23번지
주거지,대구광역시 달성군 하빈면 대평리 26번지
주거지,대구광역시 달성군 하빈면 대평리 27번지
주거지,대구광역시 달성군 하빈면 무등리 96번지
농축산업시설,대구광역시 달성군 하빈면 무등리 189-2번지
농축산업시설,대구광역시 달성군 하빈면 무등리 190-3번지
편의시설,대구광역시 달성군 하빈면 무등리 226번지
농축산업시설,대구광역시 달성군 하빈면 무등리 265번지
농축산업시설,대구광역시 달성군 하빈면 무등리 271번지
농축산업시설,대구광역시 달성군 하빈면 무등리 290번지
농축산업시설,대구광역시 달성군 하빈면 현내리 18-1번지
님비시설,대구광역시 달성군 하빈면 현내리 18-6번지
주거지,대구광역시 달성군 하빈면 현내리 23-2번지
주거지,대구광역시 달성군 하빈면 현내리 23-3번지
주거지,대구광역시 달성군 하빈면 현내리 25-1번지
주거지,대구광역시 달성군 하빈면 현내리 25-2번지
주거지,대구광역시 달성군 하빈면 현내리 25-3번지
주거지,대구광역시 달성군 하빈면 감문리 1-2번지
주거지,대구광역시 달성군 하빈면 감문리 5번지
주거지,대구광역시 달성군 하빈면 감문리 69-2번지
편의시설,대구광역시 달성군 하빈면 감문리 70번지
편의시설,대구광역시 달성군 하빈면 감문리 79-1번지
편의시설,대구광역시 달성군 하빈면 감문리 80번지
편의시설,대구광역시 달성군 하빈면 감문리 80-1번지
주거지,대구광역시 달성군 하빈면 감문리 81-1번지
주거지,대구광역시 달성군 하빈면 감문리 81-2번지
편의시설,대구광역시 달성군 하빈면 감문리 82번지
주거지,대구광역시 달성군 하빈면 동곡리 5번지
편의시설,대구광역시 달성군 하빈면 동곡리 10-1번지
편의시설,대구광역시 달성군 하빈면 동곡리 13-3번지
주거지,대구광역시 달성군 하빈면 동곡리 14-1번지
주거지,대구광역시 달성군 하빈면 동곡리 14-2번지
주거지,대구광역시 달성군 하빈면 동곡리 16번지
편의시설,대구광역시 달성군 하빈면 동곡리 16-7번지
창고시설,대구광역시 달성군 하빈면 동곡리 18-1번지
편의시설,대구광역시 달성군 하빈면 동곡리 18-2번지
주거지,대구광역시 달성군 하빈면 동곡리 18-3번지
창고시설,대구광역시 달성군 하빈면 봉촌리 4-1번지
생산시설,대구광역시 달성군 하빈면 봉촌리 7번지
님비시설,대구광역시 달성군 하빈면 봉촌리 8-3번지
주거지,대구광역시 달성군 하빈면 봉촌리 8-7번지
생산시설,대구광역시 달성군 하빈면 봉촌리 10번지
생산시설,대구광역시 달성군 하빈면 봉촌리 11번지
생산시설,대구광역시 달성군 하빈면 봉촌리 11-1번지
편의시설,대구광역시 달성군 하빈면 봉촌리 12번지
편의시설,대구광역시 달성군 하빈면 봉촌리 12-3번지
주거지,대구광역시 달성군 구지면 창리 1-1번지
생산시설,대구광역시 달성군 구지면 창리 2-2번지
창고시설,대구광역시 달성군 구지면 창리 7-3번지
편의시설,대구광역시 달성군 구지면 창리 7-8번지
편의시설,대구광역시 달성군 구지면 창리 8-4번지
편의시설,대구광역시 달성군 구지면 창리 12-1번지
편의시설,대구광역시 달성군 구지면 창리 199-2번지
편의시설,대구광역시 달성군 구지면 창리 204번지
편의시설,대구광역시 달성군 구지면 창리 210번지
주거지,대구광역시 달성군 구지면 응암리 20-1번지
편의시설,대구광역시 달성군 구지면 응암리 20-2번지
농축산업시설,대구광역시 달성군 구지면 응암리 20-3번지
주거지,대구광역시 달성군 구지면 응암리 20-4번지
농축산업시설,대구광역시 달성군 구지면 응암리 21번지
주거지,대구광역시 달성군 구지면 응암리 24-1번지
주거지,대구광역시 달성군 구지면 응암리 24-3번지
주거지,대구광역시 달성군 구지면 응암리 26-6번지
주거지,대구광역시 달성군 구지면 응암리 28번지
창고시설,대구광역시 달성군 구지면 고봉리
창고시설,대구광역시 달성군 구지면 고봉리 114번지
창고시설,대구광역시 달성군 구지면 고봉리 116번지
주거지,대구광역시 달성군 구지면 고봉리 119-1번지
주거지,대구광역시 달성군 구지면 고봉리 119-2번지
편의시설,대구광역시 달성군 구지면 가천리 2-7번지
편의시설,대구광역시 달성군 구지면 가천리 2-8번지
편의시설,대구광역시 달성군 구지면 가천리 2-9번지
창고시설,대구광역시 달성군 구지면 가천리 2-10번지
편의시설,대구광역시 달성군 구지면 가천리 2-17번지
편의시설,대구광역시 달성군 구지면 가천리 3-4번지
편의시설,대구광역시 달성군 구지면 가천리 5번지
편의시설,대구광역시 달성군 구지면 평촌리 2-5번지
주거지,대구광역시 달성군 구지면 평촌리 2-8번지
편의시설,대구광역시 달성군 구지면 평촌리 3-5번지
주거지,대구광역시 달성군 구지면 평촌리 3-6번지
주거지,대구광역시 달성군 구지면 평촌리 3-7번지
편의시설,대구광역시 달성군 구지면 평촌리 4-2번지
편의시설,대구광역시 달성군 구지면 평촌리 5-1번지
주거지,대구광역시 달성군 구지면 평촌리 6-3번지
주거지,대구광역시 달성군 구지면 평촌리 7번지
주거지,대구광역시 달성군 구지면 평촌리 8-2번지
창고시설,대구광역시 달성군 구지면 예현리 119번지
생산시설,대구광역시 달성군 구지면 예현리 120-1번지
님비시설,대구광역시 달성군 구지면 예현리 122-3번지
편의시설,대구광역시 달성군 구지면 예현리 122-5번지
편의시설,대구광역시 달성군 구지면 예현리 135번지
생산시설,대구광역시 달성군 구지면 예현리 140-4번지
창고시설,대구광역시 달성군 구지면 예현리 141-4번지
주거지,대구광역시 달성군 구지면 예현리 141-6번지
주거지,대구광역시 달성군 구지면 예현리 142-3번지
편의시설,대구광역시 달성군 구지면 유산리 10-3번지
편의시설,대구광역시 달성군 구지면 유산리 71번지
농축산업시설,대구광역시 달성군 구지면 유산리 88-2번지
주거지,대구광역시 달성군 구지면 유산리 100-2번지
주거지,대구광역시 달성군 구지면 유산리 102번지
주거지,대구광역시 달성군 구지면 유산리 105-1번지
편의시설,대구광역시 달성군 구지면 유산리 106-2번지
농축산업시설,대구광역시 달성군 구지면 목단리 106-1번지
주거지,대구광역시 달성군 구지면 목단리 106-4번지
창고시설,대구광역시 달성군 구지면 목단리 107-1번지
편의시설,대구광역시 달성군 구지면 목단리 111-4번지
편의시설,대구광역시 달성군 구지면 목단리 120번지
편의시설,대구광역시 달성군 구지면 목단리 155-4번지
편의시설,대구광역시 달성군 구지면 목단리 155-6번지
편의시설,대구광역시 달성군 구지면 목단리 155-7번지
창고시설,대구광역시 달성군 구지면 대암리 7-97번지
주거지,대구광역시 달성군 구지면 대암리 97번지
주거지,대구광역시 달성군 구지면 대암리 98번지
주거지,대구광역시 달성군 구지면 대암리 101번지
창고시설,대구광역시 달성군 구지면 내리 77-4번지
주거지,대구광역시 달성군 구지면 내리 78-2번지
주거지,대구광역시 달성군 구지면 내리 79-1번지
주거지,대구광역시 달성군 구지면 내리 82번지
주거지,대구광역시 달성군 구지면 내리 82-2번지
주거지,대구광역시 달성군 구지면 내리 83번지
주거지,대구광역시 달성군 구지면 내리 83-1번지
주거지,대구광역시 달성군 구지면 내리 84-1번지
주거지,대구광역시 달성군 구지면 화산리 6번지
주거지,대구광역시 달성군 구지면 화산리 6-1번지
주거지,대구광역시 달성군 구지면 화산리 6-3번지
주거지,대구광역시 달성군 구지면 화산리 7번지
창고시설,대구광역시 달성군 구지면 화산리 13-1번지
주거지,대구광역시 달성군 구지면 화산리 13-2번지
주거지,대구광역시 달성군 구지면 화산리 43번지
편의시설,대구광역시 달성군 구지면 화산리 101번지
주거지,대구광역시 달성군 구지면 화산리 106번지
창고시설,대구광역시 달성군 구지면 수리리 21번지
주거지,대구광역시 달성군 구지면 수리리 29번지
농축산업시설,대구광역시 달성군 구지면 수리리 46번지
농축산업시설,대구광역시 달성군 구지면 수리리 46-1번지
주거지,대구광역시 달성군 구지면 수리리 48번지
주거지,대구광역시 달성군 구지면 수리리 53번지
주거지,대구광역시 달성군 구지면 수리리 56번지
주거지,대구광역시 달성군 구지면 수리리 58번지
창고시설,대구광역시 달성군 구지면 수리리 91번지
주거지,대구광역시 달성군 구지면 징리 17-1번지
주거지,대구광역시 달성군 구지면 징리 25번지
주거지,대구광역시 달성군 구지면 징리 29번지
주거지,대구광역시 달성군 구지면 징리 30번지
농축산업시설,대구광역시 달성군 구지면 징리 32번지
주거지,대구광역시 달성군 구지면 징리 42번지
농축산업시설,대구광역시 달성군 구지면 징리 45번지
편의시설,대구광역시 달성군 구지면 징리 46번지
농축산업시설,대구광역시 달성군 구지면 오설리 66번지
주거지,대구광역시 달성군 구지면 오설리 125-2번지
주거지,대구광역시 달성군 구지면 오설리 129번지
주거지,대구광역시 달성군 구지면 오설리 131번지
농축산업시설,대구광역시 달성군 구지면 오설리 131-1번지
주거지,대구광역시 달성군 구지면 오설리 131-2번지
교육연구시설,대구광역시 달성군 구지면 도동리 35번지
주거지,대구광역시 달성군 구지면 도동리 54번지
창고시설,대구광역시 달성군 구지면 도동리 54-1번지
편의시설,대구광역시 달성군 구지면 도동리 65번지
주거지,대구광역시 달성군 구지면 도동리 69번지
